0,2
0,2
0,1
0,2
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
1,2
0,1
0,1
0,1
1,2
1,1
0,1
0,1
1,1
0,1
1,1
0,1
0,1
0,2
0,2
0,1
1,31
0,3
0,3
1,4
0,1
0,1
1,8
1,2
0,3
0,1
1,3
0,2
0,3
0,1
1,2
0,3
1,2
0,3
0,3
0,1
0,1
0,1
0,2
0,1
1,5
0,1
0,1
0,2
0,1
0,1
0,3
0,1
0,2
0,1
0,4
0,5
1,1
0,3
0,2
0,1
0,1
0,3
0,1
0,3
0,1
0,3
0,1
0,3
0,4
0,4
0,1
1,1
1,3
0,3
0,5
0,3
0,1
0,1
0,1
0,1
1,4
1,3
0,2
1,6
0,1
0,4
0,3
1,6
0,1
1,2
0,1
0,2
0,1
0,4
0,1
0,4
0,1
0,2
0,1
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,6
0,2
0,2
0,2
0,2
0,2
0,1
0,1
0,2
0,3
0,1
0,2
0,4
0,1
0,2
0,2
0,3
0,1
0,3
0,5
0,1
0,3
0,1
0,2
0,3
0,4
0,1
0,1
0,3
0,2
0,3
0,3
0,3
0,2
0,4
0,1
1,4
0,1
0,2
0,1
0,2
0,1
0,2
0,1
1,33
1,2
0,6
0,1
0,1
0,1
0,1
0,6
1,1
1,4
0,1
0,2
0,2
0,2
0,1
1,1
0,1
0,1
0,3
0,4
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,6
0,3
1,2
0,6
0,3
0,2
0,5
1,1
0,1
0,1
0,5
0,5
1,4
0,1
0,1
0,3
0,1
1,3
0,2
1,1
0,2
0,7
0,4
0,4
0,1
0,1
0,1
0,2
0,2
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,3
0,1
0,4
0,1
0,4
0,4
0,2
0,2
0,4
0,1
0,6
0,1
0,3
0,1
0,2
0,1
0,2
0,1
0,3
0,2
1,2
0,7
0,7
0,1
0,2
0,1
0,1
0,3
0,2
0,2
0,5
0,1
0,1
0,5
0,1
0,1
0,6
0,1
0,2
0,1
0,2
0,3
0,3
0,1
0,2
0,1
0,1
0,1
0,1
0,4
0,1
0,1
0,3
0,2
0,1
0,1
1,2
0,3
0,2
0,1
0,1
0,3
0,1
1,48
0,5
0,3
0,1
0,1
0,6
1,5
0,5
0,3
0,1
0,1
0,4
0,5
0,1
0,2
1,3
1,6
0,1
0,2
0,1
0,1
0,1
0,1
0,3
1,2
0,4
0,3
0,5
0,1
0,5
0,1
0,1
0,3
1,3
0,5
0,1
0,4
0,1
0,3
0,7
0,3
0,2
0,1
0,2
0,4
0,2
1,2
0,1
0,1
0,1
0,3
1,8
0,2
1,1
0,8
0,4
0,5
0,4
0,1
0,4
1,3
0,2
0,1
1,1
0,2
0,5
0,4
0,1
0,1
0,1
0,1
0,7
0,1
0,3
0,2
0,3
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,2
0,2
0,2
0,5
0,2
0,4
0,3
0,1
0,2
0,4
0,1
0,1
0,3
0,1
0,4
0,4
0,2
0,1
0,1
0,1
1,4
0,9
0,1
0,6
0,2
0,1
0,1
0,2
0,1
0,2
0,2
1,3
0,3
0,2
0,2
0,4
0,3
0,2
0,1
0,4
0,3
0,2
0,3
0,1
0,4
0,2
0,1
0,2
0,1
0,2
0,3
0,3
0,3
0,3
0,3
0,1
0,4
0,4
0,2
0,4
1,5
1,2
0,2
0,1
0,3
0,1
0,2
0,1
1,1
1,2
1,92
0,3
0,1
0,1
0,6
0,1
0,4
1,6
1,5
0,4
0,1
0,4
0,6
0,2
0,4
0,1
0,5
1,1
0,3
0,2
0,3
0,1
0,2
0,3
0,2
0,1
1,4
0,1
0,5
0,2
0,3
0,1
0,1
0,2
0,5
0,3
0,4
1,2
0,5
0,1
0,4
0,1
0,1
0,1
0,3
1,4
0,2
0,3
0,2
0,2
0,3
0,6
1,3
0,2
0,2
0,3
0,1
0,1
0,6
0,2
0,1
1,1
0,1
1,5
0,3
0,2
0,6
0,3
1,2
0,1
0,1
0,3
0,3
0,7
0,4
0,1
0,1
0,2
0,2
0,3
0,3
0,3
0,3
0,5
0,11
0,1
0,1
0,1
0,1
0,2
0,4
0,5
0,2
0,1
0,2
0,3
0,1
0,2
0,1
0,5
0,1
0,1
0,1
0,1
0,2
0,2
0,1
0,4
0,5
0,2
0,1
0,1
1,1
0,2
0,2
0,1
0,3
0,2
0,3
0,1
0,2
0,1
0,3
0,2
0,1
0,2
0,4
0,1
0,2
0,2
0,2
0,3
0,1
0,1
0,2
0,3
0,1
0,7
0,2
0,1
0,9
0,2
0,2
0,2
0,1
0,7
0,5
0,1
0,3
1,2
1,1
0,1
0,2
1,4
0,3
0,4
0,1
1,38
0,1
0,2
0,2
1,2
1,3
0,1
0,1
1,7
0,2
0,1
0,2
0,7
1,1
0,1
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
1,4
0,2
0,2
0,2
0,2
0,1
0,1
0,2
0,2
0,1
0,2
0,2
0,6
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,1
1,1
0,1
0,3
0,1
1,4
0,1
0,2
0,1
1,2
0,3
0,1
0,4
0,1
1,2
0,3
0,1
1,1
1,11
0,3
1,4
0,3
0,1
0,2
0,2
1,3
1,9
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,2
0,1
0,2
0,2
0,4
0,2
0,3
0,2
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,3
0,3
0,1
0,4
0,2
0,1
0,1
0,1
0,2
0,1
0,4
0,2
0,2
0,2
0,1
0,2
0,5
0,1
0,2
0,3
0,1
0,4
0,2
0,1
0,2
0,3
0,1
0,3
0,1
0,5
0,1
0,2
0,1
0,3
0,2
0,1
0,1
1,2
0,2
1,1
0,1
0,1
0,2
0,15
0,8
1,5
0,9
0,9
0,6
0,9
0,33
1,578
0,9
0,2
0,4
0,3
0,6
1,2
0,23
0,14
0,8
0,7
1,8
0,4
0,21
0,10
0,6
0,4
1,4
0,3
0,4
1,3
0,4
0,4
0,5
0,7
0,7
0,6
0,3
1,6
0,5
0,16
1,7
0,4
1,7
0,12
0,7
0,7
0,3
1,1
0,5
0,8
0,6
0,19
0,8
0,5
0,31
0,8
0,36
0,4
0,12
0,11
0,11
0,8
0,6
0,22
0,9
0,11
0,14
0,3
0,7
0,9
0,18
0,34
0,10
0,16
0,9
0,7
0,7
0,2
0,4
0,11
0,8
0,2
0,19
0,11
0,1
0,7
0,15
0,23
0,20
0,18
0,2
0,5
0,6
0,6
0,8
0,7
0,5
0,13
0,6
0,21
0,7
0,19
0,4
0,10
0,5
0,17
0,9
0,3
0,23
0,15
0,13
0,8
0,20
0,1
0,5
0,9
0,3
0,4
0,4
0,5
0,15
0,10
0,2
0,7
0,4
0,6
0,8
0,15
0,19
0,5
0,6
0,12
0,24
0,8
0,3
0,5
0,9
0,14
0,4
0,4
0,4
0,2
0,3
0,20
0,10
0,1
0,7
0,10
0,7
0,4
0,19
0,6
0,4
0,1
0,26
0,6
0,25
0,5
0,6
0,9
0,5
0,8
0,5
0,7
0,6
0,7
0,6
0,2
0,8
0,17
0,12
0,12
1,5
0,32
0,2
0,5
1,3
1,3
0,2
0,3
0,20
1,3
0,4
0,5
1,7
0,7
0,8
0,25
0,3
0,8
0,17
0,10
1,14
0,6
1,8
0,19
0,6
0,2
1,4
0,14
0,27
0,13
1,15
1,8
0,26
0,3
0,9
0,18
0,4
0,6
0,9
0,10
0,1
0,6
0,4
1,58
0,6
0,6
0,8
0,4
0,14
0,19
0,5
1,368
0,1
0,3
1,54
0,15
0,2
0,25
0,14
0,20
0,2
0,1
0,14
0,10
1,105
0,11
0,5
0,8
0,7
0,1
0,7
0,6
0,3
0,12
0,14
1,10
1,9
0,15
0,4
0,2
0,1
0,5
0,3
1,6
1,82
0,1
0,2
0,17
1,6
0,3
0,16
0,11
0,18
0,2
0,14
0,11
0,6
0,6
0,11
0,13
0,1
0,5
1,7
0,4
0,3
0,4
0,11
0,2
0,14
0,6
0,1
0,8
0,8
0,1
0,5
0,7
0,7
0,1
0,3
1,15
0,20
0,19
1,6
0,1
0,2
0,19
0,26
0,3
0,4
0,2
0,13
0,3
0,5
0,1
0,1
0,7
0,1
0,5
0,3
1,6
0,16
1,4
0,18
0,1
0,37
0,13
0,1
0,11
0,1
0,18
0,2
0,1
0,5
0,15
1,24
0,14
0,5
1,9
0,1
0,14
0,10
0,1
0,13
0,2
0,2
0,2
1,12
0,22
0,28
0,2
0,24
0,8
0,2
0,25
0,9
0,12
0,13
0,2
0,5
0,3
1,41
0,2
0,22
0,10
0,3
0,5
0,6
0,7
1,8
0,14
0,1
0,21
0,11
0,6
0,17
0,1
0,2
0,1
0,6
0,1
0,13
0,1
1,6
0,2
0,8
0,10
0,9
0,11
0,3
0,2
1,4
0,5
0,7
0,7
0,2
0,7
0,24
0,9
0,19
0,22
0,6
0,8
0,9
0,7
0,10
0,2
0,3
0,8
1,3
0,1
0,4
0,1
0,6
0,3
0,1
1,68
1,2
0,15
0,5
0,8
0,2
0,2
1,6
0,2
0,2
1,9
0,3
0,8
0,1
0,5
0,3
0,4
0,3
1,5
0,3
0,2
1,3
0,3
0,1
0,1
0,1
0,4
0,1
0,2
1,4
0,2
0,1
0,3
0,2
0,1
0,4
0,1
0,4
0,3
0,3
0,5
0,4
1,4
1,7
0,1
0,1
0,5
0,1
0,2
0,1
0,3
1,2
0,1
0,3
0,2
0,4
0,2
0,2
0,6
0,8
0,1
0,4
0,1
0,2
1,2
0,2
0,3
0,2
0,3
0,1
0,10
0,2
0,9
0,1
0,1
1,3
0,2
0,1
0,1
0,6
0,5
0,3
1,3
0,1
0,5
0,2
0,1
0,2
0,1
0,1
0,3
0,2
0,3
0,1
0,2
0,2
0,3
0,1
0,3
0,5
0,4
0,1
0,3
0,2
0,2
0,3
0,1
0,2
0,5
0,7
0,1
0,1
0,3
0,4
0,3
0,5
0,4
1,6
0,5
0,4
0,3
0,1
0,1
0,2
0,2
0,3
0,3
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,8
0,1
0,5
1,1
1,3
0,1
0,2
0,5
0,8
0,1
0,4
1,4
1,89
0,6
0,7
0,1
0,11
0,3
0,5
0,1
1,4
0,2
0,3
1,5
0,5
0,2
0,1
0,3
0,1
0,3
1,10
0,2
0,4
1,4
0,3
0,1
0,4
0,2
0,2
0,5
0,1
0,2
0,1
1,4
0,2
0,12
0,1
0,1
0,11
0,5
0,6
0,1
0,3
0,1
0,2
0,5
0,3
0,3
0,2
1,4
1,2
0,3
0,1
0,3
0,3
0,3
0,2
0,4
0,6
1,7
0,1
0,1
0,13
0,6
0,4
0,1
0,1
0,1
1,3
0,7
1,3
0,9
0,1
0,7
0,1
0,2
0,2
0,2
0,1
1,3
0,3
0,1
0,5
0,5
0,1
0,1
0,6
0,3
0,1
0,3
1,1
0,1
0,3
1,2
0,5
0,1
0,2
0,9
0,3
0,1
0,1
0,6
0,3
1,7
0,3
0,1
0,5
0,3
0,4
0,8
0,1
0,1
0,1
0,2
0,1
0,1
0,5
0,1
0,8
0,2
0,3
0,2
0,1
0,1
0,4
0,1
0,2
0,3
0,5
0,3
0,1
0,11
0,8
0,2
0,1
0,7
0,3
0,3
0,2
0,1
0,1
0,6
0,1
0,2
0,3
0,5
1,3
0,1
0,3
0,4
0,1
0,2
0,1
0,1
0,2
0,2
0,5
0,5
0,4
0,4
0,1
1,5
0,1
0,1
0,3
0,1
0,4
0,1
0,4
1,7
0,17
1,111
0,16
0,6
0,10
0,12
0,30
0,3
1,65
0,6
0,3
1,593
0,40
0,3
0,44
0,14
0,31
0,2
0,10
0,10
0,18
1,38
0,31
0,6
0,17
0,2
0,4
0,17
0,13
0,10
0,6
0,19
0,38
1,18
1,12
0,30
0,2
0,19
0,8
0,10
0,2
0,7
0,9
0,14
1,22
0,4
1,28
0,1
0,6
0,30
1,14
0,2
0,41
0,26
0,58
0,6
0,29
0,27
0,8
0,29
0,17
0,41
0,4
0,4
0,9
1,12
0,5
0,9
0,13
0,52
0,14
0,10
0,6
0,5
0,12
0,4
0,11
0,13
0,11
0,2
0,31
0,18
0,2
0,2
0,9
1,44
0,38
0,28
1,9
0,6
0,1
0,1
0,4
0,37
0,2
0,39
0,11
0,16
0,2
0,31
0,7
0,6
0,1
0,4
0,2
0,12
0,7
0,3
0,1
1,26
0,18
1,5
0,42
0,2
0,71
0,22
0,3
0,2
0,12
0,3
0,10
0,11
0,5
0,15
0,28
1,48
0,19
0,12
1,9
0,9
0,21
0,23
0,1
0,3
0,1
0,29
0,4
0,6
0,4
0,3
1,20
0,51
0,19
0,2
0,3
0,34
0,5
0,8
0,55
0,7
0,31
0,5
0,22
0,8
0,24
0,5
1,51
0,23
0,19
0,25
0,3
0,14
0,9
0,3
1,24
0,28
0,5
0,42
0,39
0,12
0,56
0,3
0,7
0,3
0,1
0,11
0,9
0,28
0,1
1,17
0,4
0,3
0,24
0,20
0,6
0,40
0,11
0,2
0,6
1,12
0,1
0,12
0,7
0,7
0,4
0,27
0,29
0,3
0,13
0,41
0,33
0,12
0,15
0,12
0,11
0,24
0,5
0,21
0,11
0,4
0,1
1,11
0,3
0,3
0,5
1,12
0,1
0,1
0,3
0,4
1,55
1,8
0,5
0,3
1,8
0,2
0,2
0,4
0,2
0,4
1,4
0,5
0,3
0,3
1,4
0,3
0,6
0,5
0,1
0,1
0,2
0,3
1,7
0,1
0,1
0,3
0,1
0,7
0,2
0,2
0,2
0,11
0,5
0,2
0,5
0,3
0,2
0,2
0,7
0,2
0,2
0,1
0,6
0,3
0,3
1,1
0,2
0,2
0,1
1,9
0,1
0,7
1,3
0,9
0,9
0,5
1,3
0,4
0,1
0,1
0,1
1,14
1,6
0,5
1,6
0,1
0,1
0,7
0,2
1,8
0,1
1,10
0,1
0,1
0,4
0,1
0,6
0,2
0,5
0,2
0,7
0,4
0,3
0,3
0,2
0,2
0,2
0,2
0,1
0,4
0,4
0,2
0,1
0,2
0,1
0,2
0,1
0,6
0,8
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,5
0,3
0,1
0,2
0,6
0,2
0,14
0,1
0,1
0,1
0,2
0,2
0,7
0,1
0,3
0,4
0,3
0,1
0,7
0,2
0,3
0,2
0,5
0,1
0,3
0,2
0,7
0,7
0,1
0,1
0,7
0,2
0,5
0,8
0,1
0,2
0,3
1,6
0,2
0,3
1,4
0,5
0,1
0,3
0,6
1,4
0,6
0,2
0,1
0,10
0,12
1,2
0,2
0,1
0,1
0,4
1,286
0,3
0,2
0,1
0,5
1,3
0,3
0,5
0,2
0,1
0,1
0,5
1,1
0,1
0,1
1,4
0,4
0,3
0,3
0,1
0,1
0,2
1,1
0,1
1,1
0,3
1,1
0,2
0,3
0,2
1,5
0,6
0,2
0,13
0,1
0,3
0,14
0,4
0,12
0,3
0,1
0,3
0,3
0,5
0,1
0,4
0,12
0,2
0,5
0,1
0,1
0,3
0,10
0,11
0,7
0,8
0,2
0,4
0,2
0,1
0,4
0,2
0,3
0,3
0,2
0,7
0,3
0,1
0,1
0,3
0,8
0,5
0,6
0,1
0,2
0,4
0,7
0,2
0,9
0,1
0,10
0,3
0,7
0,4
0,7
0,5
0,10
0,2
0,4
0,14
0,6
0,4
0,2
0,1
0,11
0,10
0,2
0,7
0,3
0,5
0,3
0,1
0,1
0,5
0,3
0,1
0,2
0,7
0,3
0,1
0,1
0,1
0,3
0,1
0,3
0,4
0,1
0,3
0,8
0,5
0,2
0,1
0,3
0,3
0,2
0,3
0,2
0,3
0,3
0,9
0,1
0,8
0,3
0,3
0,4
0,4
0,1
0,2
0,1
0,7
0,1
0,1
0,5
0,5
0,4
0,7
1,4
0,14
0,3
1,1
0,3
0,3
0,4
0,2
1,2
0,6
0,5
0,2
0,2
0,1
0,3
0,4
1,3
1,1
0,9
0,2
0,1
1,3
0,3
0,2
0,9
1,8
1,3
0,2
0,4
0,3
0,8
0,3
0,1
0,1
0,1
0,2
0,1
0,3
1,3
0,1
0,4
0,3
1,5
0,1
0,2
0,1
0,1
1,2
0,2
1,48
0,1
0,3
1,2
0,1
0,1
0,1
0,5
0,1
1,6
0,2
0,3
1,1
0,3
0,2
0,2
0,1
0,1
0,4
0,3
0,1
1,3
0,5
0,1
0,2
0,1
0,1
0,3
0,1
0,1
0,11
0,2
0,4
0,3
0,1
0,2
0,1
0,2
0,1
0,1
0,1
0,3
0,4
0,1
0,5
0,2
1,2
0,1
0,1
0,2
0,2
1,2
0,1
0,2
0,2
1,1
0,3
0,2
0,3
1,5
0,1
0,2
0,1
0,4
0,1
1,2
0,2
1,4
0,1
0,1
0,1
0,2
0,3
1,3
0,1
1,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,4
0,2
0,2
0,2
0,4
0,5
0,1
0,1
0,1
0,10
0,2
0,1
0,1
0,3
0,1
0,2
0,5
0,1
0,2
0,4
0,2
0,1
0,2
0,3
0,1
0,3
0,1
0,3
0,1
0,2
0,1
0,3
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,2
0,2
0,7
0,1
0,2
0,1
0,4
0,2
0,1
0,4
0,2
0,2
0,2
0,3
0,4
0,3
0,1
0,5
0,1
0,1
1,7
0,2
1,4
0,2
0,2
0,3
0,2
0,2
1,2
1,1
1,3
0,6
0,1
0,1
0,1
0,2
0,4
0,3
1,122
1,2
0,3
0,1
0,2
0,1
0,3
0,1
0,2
0,1
0,2
0,2
0,1
0,1
0,1
0,2
0,1
0,2
1,4
0,3
0,1
0,5
0,1
0,1
0,2
0,2
0,3
0,1
0,4
1,1
0,8
0,1
0,3
0,2
0,1
0,1
1,2
0,2
0,1
0,1
0,3
0,3
0,1
0,1
0,1
0,2
0,1
0,2
0,1
0,2
0,4
1,2
0,2
1,5
0,3
0,4
0,2
0,1
0,2
1,1
0,1
0,1
1,2
0,2
0,3
0,3
0,1
0,1
0,3
0,9
0,3
0,6
0,1
0,4
0,2
0,1
0,1
0,4
0,4
0,1
0,2
0,1
0,2
0,1
0,2
0,1
0,3
0,2
0,1
0,1
0,2
0,2
0,5
0,1
0,3
0,2
0,1
0,3
0,1
0,2
1,2
0,4
0,2
0,2
0,1
0,3
0,2
0,1
0,1
0,1
0,1
0,2
0,5
0,2
1,4
0,2
0,2
0,6
0,2
0,1
0,1
0,1
0,3
0,1
0,1
0,4
0,2
0,1
0,1
0,5
0,3
0,4
0,1
0,4
0,5
0,3
0,5
0,3
0,2
0,3
1,3
0,4
0,1
0,1
0,1
0,1
0,1
0,3
0,2
1,4
1,3
1,6
0,11
0,4
0,2
0,1
0,1
0,11
0,2
0,13
1,8
1,224
0,4
0,2
0,3
0,1
0,5
0,9
0,4
0,6
0,1
1,7
1,2
0,3
0,4
0,10
0,1
0,1
0,5
0,2
0,2
0,1
0,1
0,2
0,6
1,13
0,7
0,10
0,3
0,2
0,5
0,5
0,2
0,4
0,9
1,2
0,13
0,4
0,7
0,2
0,1
0,6
0,5
0,3
1,6
0,9
0,10
0,5
0,4
0,5
0,7
0,12
0,5
1,5
0,3
0,2
0,2
0,1
0,1
0,3
0,2
0,7
1,4
0,3
1,8
0,2
0,6
0,4
0,8
1,6
0,1
0,1
0,8
0,1
0,7
1,5
0,10
0,5
0,3
0,4
0,1
0,5
0,5
0,8
0,12
0,5
0,1
0,1
0,5
0,2
0,1
0,2
0,3
0,2
0,6
0,1
0,1
0,6
0,3
0,2
0,6
0,5
0,1
0,1
0,7
0,5
0,6
0,2
0,4
0,5
0,3
0,2
0,2
0,4
0,6
0,6
0,11
0,12
0,4
0,2
0,3
0,2
0,3
0,2
1,2
0,10
0,1
0,6
0,4
0,8
0,3
0,2
0,4
0,2
0,3
0,2
0,6
0,1
0,4
1,1
0,3
0,6
0,1
0,1
0,5
0,1
0,5
0,1
0,4
0,9
0,2
0,5
0,11
0,1
0,5
0,5
0,4
0,7
0,8
0,3
0,3
0,2
0,2
0,1
0,14
0,10
0,2
0,1
0,4
0,5
0,7
0,5
0,8
0,8
0,3
0,2
0,13
1,1
1,3
0,4
0,3
0,6
0,2
0,2
1,3
0,4
0,3
1,10
0,3
0,1
1,3
0,2
1,7
0,3
0,3
1,37
0,4
0,1
0,7
1,1
0,3
0,2
0,2
0,1
0,5
0,4
0,1
0,3
0,1
0,1
0,2
0,2
0,3
0,2
0,2
1,5
0,1
0,2
0,1
0,1
0,3
0,6
0,1
0,2
0,3
0,6
1,1
0,4
0,4
0,1
0,2
0,2
0,2
0,1
0,2
0,1
0,6
0,1
0,4
0,1
0,2
1,5
0,2
0,3
1,3
0,7
0,8
0,5
0,1
1,5
0,1
0,1
0,1
0,1
0,1
1,5
1,5
0,4
1,8
0,1
0,2
0,1
0,2
1,7
1,7
0,1
0,1
0,1
0,3
0,1
0,1
0,2
0,1
0,3
0,2
0,1
0,4
0,2
0,2
0,3
0,1
0,2
0,1
0,2
0,3
0,4
0,1
0,3
0,3
0,4
0,1
0,1
0,2
0,4
0,2
0,1
0,2
0,6
0,1
0,6
0,1
0,1
0,2
0,2
0,2
0,1
0,4
0,2
0,3
0,2
0,7
0,2
0,5
0,1
0,1
0,1
0,6
0,1
0,1
0,1
0,2
0,2
0,2
0,5
0,1
0,5
0,4
0,3
0,1
0,4
0,2
0,2
0,1
0,5
0,2
0,1
0,5
0,2
0,5
0,2
0,1
1,2
0,1
0,1
1,2
0,3
0,5
0,2
0,1
1,2
0,1
0,1
0,1
0,1
0,2
1,1
0,2
0,2
0,2
0,1
0,2
0,1
1,82
0,2
0,1
0,1
0,2
1,3
0,2
0,1
0,1
1,1
0,2
0,1
0,1
1,3
0,2
0,1
0,2
0,2
0,3
0,4
0,1
0,2
0,2
0,1
0,1
0,2
0,2
0,5
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,3
0,1
0,3
0,1
0,1
0,2
0,2
0,1
0,3
0,1
0,1
0,2
0,2
0,2
0,2
0,1
0,1
0,1
0,4
0,2
0,1
0,4
0,1
0,4
0,6
0,2
0,1
0,3
0,3
0,1
0,1
0,2
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,7
0,4
0,1
0,1
0,1
0,2
0,2
0,2
0,2
0,1
0,1
1,3
0,3
1,1
0,2
1,1
0,2
1,3
0,1
0,1
0,1
1,4
1,4
0,3
1,1
0,1
0,2
1,1
1,2
0,3
0,5
0,2
1,2
0,2
0,3
0,1
0,4
0,7
0,2
1,4
1,8
0,1
0,12
0,8
0,2
0,5
0,2
1,91
0,1
0,4
1,4
0,2
0,6
0,2
0,1
0,4
0,4
0,1
1,6
0,3
0,1
1,1
0,1
0,2
0,3
0,4
0,2
0,6
0,1
0,2
1,3
0,2
0,3
0,4
0,1
0,6
0,5
0,1
0,1
0,4
0,1
0,1
0,2
0,1
0,5
0,7
0,3
0,2
1,1
1,9
0,2
0,5
0,4
0,4
0,2
0,2
0,1
0,4
1,2
0,1
0,1
0,3
0,2
0,1
0,1
0,1
0,12
0,12
0,2
0,3
0,2
0,1
0,2
0,9
0,1
0,4
0,2
0,8
0,1
0,1
1,6
0,5
0,2
0,2
0,1
0,2
0,1
0,9
0,4
1,2
0,1
0,9
0,1
0,1
0,1
0,3
0,2
0,2
0,4
0,1
0,4
0,2
0,2
0,5
0,4
0,1
0,5
0,3
0,3
0,6
0,2
0,4
0,2
0,2
0,11
0,10
0,1
0,6
0,1
0,1
0,2
0,1
0,2
0,3
0,1
0,2
0,1
0,8
1,2
0,2
0,2
0,2
0,1
0,11
0,2
0,3
0,2
0,1
0,7
0,1
0,6
1,3
0,1
0,9
0,2
0,3
0,1
0,3
1,2
0,3
0,2
0,2
0,2
0,2
0,2
0,13
0,1
0,6
0,1
0,4
0,1
0,3
0,1
1,111
0,1
0,5
0,12
0,2
0,1
0,1
0,1
0,3
0,1
0,2
0,4
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,4
0,1
0,1
1,2
0,1
1,6
0,2
0,3
0,2
0,11
0,1
0,1
0,2
0,16
0,2
0,14
0,6
1,5
1,5
1,2
1,3
0,2
0,2
0,3
0,1
0,1
0,4
0,3
1,7
1,35
0,1
0,4
0,1
0,1
0,2
0,6
0,6
1,28
0,5
0,9
0,1
0,1
0,1
0,2
1,12
0,5
0,1
0,1
0,3
0,2
0,4
0,1
0,4
0,1
0,1
0,1
0,2
0,3
0,2
0,11
0,2
0,2
0,1
0,2
0,4
0,2
1,7
0,2
1,10
1,4
0,1
0,2
0,1
0,3
0,1
0,1
0,2
0,1
0,3
1,1
0,1
0,9
1,2
0,1
1,14
0,2
0,1
0,8
0,1
0,15
0,1
0,1
0,2
0,1
0,2
0,6
